sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Farmwell Station MS";"May 8, 2026, 19:00:00";"4.94";"5.21";"2.1"
"Farmwell Station MS";"May 8, 2026, 18:00:00";"4.38";"5.8";"1.94"
"Farmwell Station MS";"May 8, 2026, 17:00:00";"5.18";"7.78";"2.06"
"Farmwell Station MS";"May 8, 2026, 16:00:00";"3.17";"0.78";"2.02"
"Farmwell Station MS";"May 8, 2026, 15:00:00";"3.99";"3.82";"2.21"
"Farmwell Station MS";"May 8, 2026, 14:00:00";"1.9";"0.06";"2.16"
"Farmwell Station MS";"May 8, 2026, 13:00:00";"0.97";"0.77";"2.27"
"Farmwell Station MS";"May 8, 2026, 12:00:00";"1.51";"7.34";"2.5"
"Farmwell Station MS";"May 8, 2026, 11:00:00";"1.43";"16.55";"2.49"
"Farmwell Station MS";"May 8, 2026, 10:00:00";"2.38";"25.57";"2.31"
"Farmwell Station MS";"May 8, 2026, 09:00:00";"4.76";"25.51";"2.45"
"Farmwell Station MS";"May 8, 2026, 08:00:00";"7.7";"24.65";"2.59"
"Farmwell Station MS";"May 8, 2026, 07:00:00";"8.63";"23.51";"3.2"
"Farmwell Station MS";"May 8, 2026, 06:00:00";"7.84";"23.46";"3.57"
"Farmwell Station MS";"May 8, 2026, 05:00:00";"6.98";"24.02";"3.68"
"Farmwell Station MS";"May 8, 2026, 04:00:00";"5.82";"23.13";"3.5"
"Farmwell Station MS";"May 8, 2026, 03:00:00";"6.94";"23.65";"3.33"
"Farmwell Station MS";"May 8, 2026, 02:00:00";"6.68";"22.43";"2.74"
"Farmwell Station MS";"May 8, 2026, 01:00:00";"7.22";"22.94";"3.01"
"Farmwell Station MS";"May 8, 2026, 00:00:00";"7.75";"23.47";"4.25"
"Farmwell Station MS";"May 7, 2026, 23:00:00";"8.05";"21.95";"3.53"
"Farmwell Station MS";"May 7, 2026, 22:00:00";"8.53";"20.89";"3.33"
"Farmwell Station MS";"May 7, 2026, 21:00:00";"8.52";"21.23";"3.04"
"Farmwell Station MS";"May 7, 2026, 20:00:00";"8.19";"24.62";"3.17"
"Farmwell Station MS";"May 7, 2026, 19:00:00";"7.97";"27.25";"3.49"
"Farmwell Station MS";"May 7, 2026, 18:00:00";"14.38";"14.65";"3.81"
"Farmwell Station MS";"May 7, 2026, 17:00:00";"3.6";"0";"2.21"
"Farmwell Station MS";"May 7, 2026, 16:00:00";"4.64";"0";"2.72"
"Farmwell Station MS";"May 7, 2026, 15:00:00";"1.78";"0";"2.76"
"Farmwell Station MS";"May 7, 2026, 14:00:00";"0.79";"0";"3.03"
"Farmwell Station MS";"May 7, 2026, 13:00:00";"1.18";"4.86";"3.15"
"Farmwell Station MS";"May 7, 2026, 12:00:00";"4.21";"23.63";"3.77"
"Farmwell Station MS";"May 7, 2026, 11:00:00";"5.74";"23.19";"2.71"
"Farmwell Station MS";"May 7, 2026, 10:00:00";"5.91";"22.82";"2.98"
"Farmwell Station MS";"May 7, 2026, 09:00:00";"5.41";"23.14";"2.43"
"Farmwell Station MS";"May 7, 2026, 08:00:00";"5.56";"23.12";"2.26"
"Farmwell Station MS";"May 7, 2026, 07:00:00";"5.04";"23.69";"2.42"
"Farmwell Station MS";"May 7, 2026, 06:00:00";"4.93";"24.7";"2.83"
"Farmwell Station MS";"May 7, 2026, 05:00:00";"5";"25.72";"3.16"
"Farmwell Station MS";"May 7, 2026, 04:00:00";"5.52";"25.84";"3.99"
"Farmwell Station MS";"May 7, 2026, 03:00:00";"5.42";"24.87";"4.67"
"Farmwell Station MS";"May 7, 2026, 02:00:00";"4.9";"25.34";"7.72"
"Farmwell Station MS";"May 7, 2026, 01:00:00";"4.88";"26.68";"4.44"
"Farmwell Station MS";"May 7, 2026, 00:00:00";"4.26";"26.36";"1.91"
"Farmwell Station MS";"May 6, 2026, 23:00:00";"3.89";"25.55";"1.75"
"Farmwell Station MS";"May 6, 2026, 22:00:00";"3.51";"27.81";"2.12"
"Farmwell Station MS";"May 6, 2026, 21:00:00";"3.64";"29.75";"3.87"
"Farmwell Station MS";"May 6, 2026, 20:00:00";"3.89";"24.02";"5.52"
"Farmwell Station MS";"May 6, 2026, 19:00:00";"3.21";"17.2";"5.32"
"Farmwell Station MS";"May 6, 2026, 18:00:00";"2.72";"12.43";"5.18"
"Farmwell Station MS";"May 6, 2026, 17:00:00";"2.4";"10.63";"5.19"
"Farmwell Station MS";"May 6, 2026, 16:00:00";"2.98";"14.45";"5.25"
"Farmwell Station MS";"May 6, 2026, 15:00:00";"3.9";"18.99";"5.05"
"Farmwell Station MS";"May 6, 2026, 14:00:00";"5.15";"25.85";"4.95"
"Farmwell Station MS";"May 6, 2026, 13:00:00";"6.74";"33.56";"4.91"
"Farmwell Station MS";"May 6, 2026, 12:00:00";"8.49";"35.99";"5.35"
"Farmwell Station MS";"May 6, 2026, 11:00:00";"9.52";"35.44";"6.08"
"Farmwell Station MS";"May 6, 2026, 10:00:00";"10.47";"35.02";"5.99"
"Farmwell Station MS";"May 6, 2026, 09:00:00";"10.3";"31.99";"4.96"
"Farmwell Station MS";"May 6, 2026, 08:00:00";"8.31";"25.96";"4.62"
"Farmwell Station MS";"May 6, 2026, 07:00:00";"7.64";"22.05";"4.23"
"Farmwell Station MS";"May 6, 2026, 06:00:00";"6.96";"20.81";"4.2"
"Farmwell Station MS";"May 6, 2026, 05:00:00";"6.91";"20.1";"4.67"
"Farmwell Station MS";"May 6, 2026, 04:00:00";"7.4";"19.89";"5.09"
"Farmwell Station MS";"May 6, 2026, 03:00:00";"8.29";"19.95";"5.25"
"Farmwell Station MS";"May 6, 2026, 02:00:00";"1.92";"19.25";"5.83"
"Farmwell Station MS";"May 6, 2026, 01:00:00";"1.16";"18.23";"5.55"
"Farmwell Station MS";"May 6, 2026, 00:00:00";"2.28";"16.52";"5.09"
"Farmwell Station MS";"May 5, 2026, 23:00:00";"1.14";"9.56";"4.17"
"Farmwell Station MS";"May 5, 2026, 22:00:00";"0.46";"2.23";"3.79"
"Farmwell Station MS";"May 5, 2026, 21:00:00";"0.78";"0.02";"3.87"
"Farmwell Station MS";"May 5, 2026, 20:00:00";"0.39";"0";"3.78"
"Farmwell Station MS";"May 5, 2026, 19:00:00";"0.09";"0";"3.95"
"Farmwell Station MS";"May 5, 2026, 18:00:00";"0.04";"0";"3.6"
"Farmwell Station MS";"May 5, 2026, 17:00:00";"0.04";"0";"3.41"
"Farmwell Station MS";"May 5, 2026, 16:00:00";"0";"0";"3.55"
"Farmwell Station MS";"May 5, 2026, 15:00:00";"0";"0";"3.56"
"Farmwell Station MS";"May 5, 2026, 14:00:00";"0";"0";"3.71"
"Farmwell Station MS";"May 5, 2026, 13:00:00";"0";"0";"3.76"
"Farmwell Station MS";"May 5, 2026, 12:00:00";"0";"0.82";"3.83"
"Farmwell Station MS";"May 5, 2026, 11:00:00";"0";"7.63";"4.17"
"Farmwell Station MS";"May 5, 2026, 10:00:00";"0.18";"14.58";"4.08"
"Farmwell Station MS";"May 5, 2026, 09:00:00";"1.63";"22.93";"4.32"
"Farmwell Station MS";"May 5, 2026, 08:00:00";"3.17";"21.17";"4.09"
"Farmwell Station MS";"May 5, 2026, 07:00:00";"3.39";"19.94";"3.33"
"Farmwell Station MS";"May 5, 2026, 06:00:00";"3.14";"19.62";"3.41"
"Farmwell Station MS";"May 5, 2026, 05:00:00";"2.42";"19.56";"3.31"
"Farmwell Station MS";"May 5, 2026, 04:00:00";"2.83";"19.57";"3.31"
"Farmwell Station MS";"May 5, 2026, 03:00:00";"2.79";"19.24";"2.71"
"Farmwell Station MS";"May 5, 2026, 02:00:00";"2.32";"19.05";"2.55"
"Farmwell Station MS";"May 5, 2026, 01:00:00";"2.59";"19.23";"2.5"
"Farmwell Station MS";"May 5, 2026, 00:00:00";"2.37";"20.61";"2.66"
"Farmwell Station MS";"May 4, 2026, 23:00:00";"1.96";"21.55";"2.59"
"Farmwell Station MS";"May 4, 2026, 22:00:00";"1.74";"18.34";"2.7"
"Farmwell Station MS";"May 4, 2026, 21:00:00";"1.35";"12.76";"2.78"
"Farmwell Station MS";"May 4, 2026, 20:00:00";"1.32";"5.4";"2.7"
"Farmwell Station MS";"May 4, 2026, 19:00:00";"0.61";"0.1";"2.67"
"Farmwell Station MS";"May 4, 2026, 18:00:00";"0.14";"0";"2.65"
"Farmwell Station MS";"May 4, 2026, 17:00:00";"0";"0";"2.62"
"Farmwell Station MS";"May 4, 2026, 16:00:00";"0";"0";"2.57"
"Farmwell Station MS";"May 4, 2026, 15:00:00";"0";"0";"2.34"
"Farmwell Station MS";"May 4, 2026, 14:00:00";"0";"0";"2.53"
"Farmwell Station MS";"May 4, 2026, 13:00:00";"0";"0";"2.38"
"Farmwell Station MS";"May 4, 2026, 12:00:00";"0";"0";"2.16"
"Farmwell Station MS";"May 4, 2026, 11:00:00";"0";"8";"2.66"
"Farmwell Station MS";"May 4, 2026, 10:00:00";"0.76";"18.13";"2.79"
"Farmwell Station MS";"May 4, 2026, 09:00:00";"2.53";"17.1";"3.03"
"Farmwell Station MS";"May 4, 2026, 08:00:00";"3.85";"15.41";"3.1"
"Farmwell Station MS";"May 4, 2026, 07:00:00";"3.7";"14.42";"2.81"
"Farmwell Station MS";"May 4, 2026, 06:00:00";"3.35";"14.6";"2.7"
"Farmwell Station MS";"May 4, 2026, 05:00:00";"3.87";"14.85";"2.87"
"Farmwell Station MS";"May 4, 2026, 04:00:00";"4.6";"14.69";"2.36"
"Farmwell Station MS";"May 4, 2026, 03:00:00";"5.01";"14.6";"2.26"
"Farmwell Station MS";"May 4, 2026, 02:00:00";"5.88";"13.41";"2.36"
"Farmwell Station MS";"May 4, 2026, 01:00:00";"5.32";"13.08";"2.77"
"Farmwell Station MS";"May 4, 2026, 00:00:00";"6.8";"13.69";"3.41"
"Farmwell Station MS";"May 3, 2026, 23:00:00";"7.56";"13.64";"3.57"
"Farmwell Station MS";"May 3, 2026, 22:00:00";"5.69";"13.94";"2.66"
"Farmwell Station MS";"May 3, 2026, 21:00:00";"4.37";"12.93";"2.04"
"Farmwell Station MS";"May 3, 2026, 20:00:00";"2.21";"11.64";"1.68"
"Farmwell Station MS";"May 3, 2026, 19:00:00";"0.82";"10.66";"1.8"
"Farmwell Station MS";"May 3, 2026, 18:00:00";"0.15";"8.88";"1.8"
"Farmwell Station MS";"May 3, 2026, 17:00:00";"0.01";"7.47";"1.93"
"Farmwell Station MS";"May 3, 2026, 16:00:00";"0";"7.99";"1.85"
"Farmwell Station MS";"May 3, 2026, 15:00:00";"0.03";"11.94";"1.93"
"Farmwell Station MS";"May 3, 2026, 14:00:00";"0.04";"13.85";"1.92"
"Farmwell Station MS";"May 3, 2026, 13:00:00";"0";"14.53";"2.13"
"Farmwell Station MS";"May 3, 2026, 12:00:00";"0";"15.38";"2.29"
"Farmwell Station MS";"May 3, 2026, 11:00:00";"0.03";"16.21";"3.21"
"Farmwell Station MS";"May 3, 2026, 10:00:00";"0";"16.32";"3.33"
"Farmwell Station MS";"May 3, 2026, 09:00:00";"0.06";"16.45";"3.06"
"Farmwell Station MS";"May 3, 2026, 08:00:00";"0.18";"17.15";"2.47"
"Farmwell Station MS";"May 3, 2026, 07:00:00";"1.07";"17.33";"2.14"
"Farmwell Station MS";"May 3, 2026, 06:00:00";"1.49";"17.29";"2.36"
"Farmwell Station MS";"May 3, 2026, 05:00:00";"1.96";"16.83";"2.66"
"Farmwell Station MS";"May 3, 2026, 04:00:00";"2.49";"16.26";"3.09"
"Farmwell Station MS";"May 3, 2026, 03:00:00";"2.67";"14.04";"2.53"
"Farmwell Station MS";"May 3, 2026, 02:00:00";"3.36";"0.66";"2.96"
"Farmwell Station MS";"May 3, 2026, 01:00:00";"3.39";"0.04";"3.07"
"Farmwell Station MS";"May 3, 2026, 00:00:00";"3.2";"0";"2.77"
"Farmwell Station MS";"May 2, 2026, 23:00:00";"2.87";"0.39";"2.94"
"Farmwell Station MS";"May 2, 2026, 22:00:00";"3.2";"0.72";"3.13"
"Farmwell Station MS";"May 2, 2026, 21:00:00";"3.05";"1.29";"3.55"
"Farmwell Station MS";"May 2, 2026, 20:00:00";"2.27";"1.58";"4.23"
"Farmwell Station MS";"May 2, 2026, 19:00:00";"1.58";"2.13";"3.68"
"Farmwell Station MS";"May 2, 2026, 18:00:00";"0.68";"2.35";"3.54"
"Farmwell Station MS";"May 2, 2026, 17:00:00";"0.24";"1.62";"2.88"
"Farmwell Station MS";"May 2, 2026, 16:00:00";"0.16";"0.87";"3.33"
"Farmwell Station MS";"May 2, 2026, 15:00:00";"0.05";"1.13";"3.66"
"Farmwell Station MS";"May 2, 2026, 14:00:00";"0";"1.94";"3.73"
"Farmwell Station MS";"May 2, 2026, 13:00:00";"0";"1.63";"3.22"
"Farmwell Station MS";"May 2, 2026, 12:00:00";"0";"4.48";"3.44"
"Farmwell Station MS";"May 2, 2026, 11:00:00";"0.05";"4.34";"4.24"
"Farmwell Station MS";"May 2, 2026, 10:00:00";"0.41";"3.74";"4.5"
"Farmwell Station MS";"May 2, 2026, 09:00:00";"1.04";"3.68";"4.52"
"Farmwell Station MS";"May 2, 2026, 08:00:00";"1.53";"4.03";"3.85"
"Farmwell Station MS";"May 2, 2026, 07:00:00";"1.89";"3.99";"2.14"
"Farmwell Station MS";"May 2, 2026, 06:00:00";"1.77";"3.74";"1.08"
"Farmwell Station MS";"May 2, 2026, 05:00:00";"1.89";"3.62";"1.54"
"Farmwell Station MS";"May 2, 2026, 04:00:00";"1.98";"4.09";"1.89"
"Farmwell Station MS";"May 2, 2026, 03:00:00";"2.44";"4.06";"2.09"
"Farmwell Station MS";"May 2, 2026, 02:00:00";"2.63";"4.14";"2.08"
"Farmwell Station MS";"May 2, 2026, 01:00:00";"2.58";"4.27";"1.83"
"Farmwell Station MS";"May 2, 2026, 00:00:00";"2.97";"4.72";"1.72"
"Farmwell Station MS";"May 1, 2026, 23:00:00";"4.62";"8.32";"1.97"
"Farmwell Station MS";"May 1, 2026, 22:00:00";"4.81";"8.1";"1.67"
"Farmwell Station MS";"May 1, 2026, 21:00:00";"4.56";"6.63";"1.77"
"Farmwell Station MS";"May 1, 2026, 20:00:00";"2.82";"5.21";"1.44"
"Farmwell Station MS";"May 1, 2026, 19:00:00";"1.38";"3.75";"1.82"
"Farmwell Station MS";"May 1, 2026, 18:00:00";"0.01";"0";"1.03"
"Farmwell Station MS";"May 1, 2026, 17:00:00";"0.03";"0";"1.18"
"Farmwell Station MS";"May 1, 2026, 16:00:00";"0";"0";"1.17"
"Farmwell Station MS";"May 1, 2026, 15:00:00";"0";"0";"1.39"
"Farmwell Station MS";"May 1, 2026, 14:00:00";"0";"0";"2.36"
"Farmwell Station MS";"May 1, 2026, 13:00:00";"0";"0";"1.99"
"Farmwell Station MS";"May 1, 2026, 12:00:00";"0";"0";"2.01"
"Farmwell Station MS";"May 1, 2026, 11:00:00";"0";"3.4";"1.48"
"Farmwell Station MS";"May 1, 2026, 10:00:00";"0";"13.03";"1.6"
"Farmwell Station MS";"May 1, 2026, 09:00:00";"2.23";"10.31";"1.96"
"Farmwell Station MS";"May 1, 2026, 08:00:00";"4.32";"11.12";"2.22"
"Farmwell Station MS";"May 1, 2026, 07:00:00";"2.26";"10.51";"1.89"
"Farmwell Station MS";"May 1, 2026, 06:00:00";"1.77";"10.41";"2.62"
"Farmwell Station MS";"May 1, 2026, 05:00:00";"1.2";"10.26";"2.04"
"Farmwell Station MS";"May 1, 2026, 04:00:00";"1.99";"9.68";"1.71"
"Farmwell Station MS";"May 1, 2026, 03:00:00";"2.53";"10.64";"3.25"
"Farmwell Station MS";"May 1, 2026, 02:00:00";"2.73";"9.83";"2.13"
"Farmwell Station MS";"May 1, 2026, 01:00:00";"3.46";"9.59";"1.74"
"Farmwell Station MS";"May 1, 2026, 00:00:00";"3.02";"8.7";"2.05"
"Farmwell Station MS";"Apr 30, 2026, 23:00:00";"3.08";"7.69";"1.58"
"Farmwell Station MS";"Apr 30, 2026, 22:00:00";"2.94";"6.85";"1.55"
"Farmwell Station MS";"Apr 30, 2026, 21:00:00";"2.48";"7.71";"1.12"
"Farmwell Station MS";"Apr 30, 2026, 20:00:00";"1.92";"9.88";"1.22"
"Farmwell Station MS";"Apr 30, 2026, 19:00:00";"1.05";"12.58";"0.82"
"Farmwell Station MS";"Apr 30, 2026, 18:00:00";"0.24";"10.79";"1.35"
"Farmwell Station MS";"Apr 30, 2026, 17:00:00";"0.14";"2.04";"1.6"
"Farmwell Station MS";"Apr 30, 2026, 16:00:00";"0.02";"0.08";"1.51"
"Farmwell Station MS";"Apr 30, 2026, 15:00:00";"0";"0.01";"1.67"
"Farmwell Station MS";"Apr 30, 2026, 14:00:00";"0";"1.94";"1.7"
"Farmwell Station MS";"Apr 30, 2026, 13:00:00";"0";"8.29";"1.84"
"Farmwell Station MS";"Apr 30, 2026, 12:00:00";"0";"14.41";"2.34"
"Farmwell Station MS";"Apr 30, 2026, 11:00:00";"0";"19.46";"3.36"
"Farmwell Station MS";"Apr 30, 2026, 10:00:00";"0";"19.92";"4.06"
"Farmwell Station MS";"Apr 30, 2026, 09:00:00";"0.45";"19.13";"4.75"
"Farmwell Station MS";"Apr 30, 2026, 08:00:00";"0.71";"20.2";"6.53"
"Farmwell Station MS";"Apr 30, 2026, 07:00:00";"0.26";"19.33";"6.43"
"Farmwell Station MS";"Apr 30, 2026, 06:00:00";"0";"19.96";"7.53"
"Farmwell Station MS";"Apr 30, 2026, 05:00:00";"0";"21.2";"5.12"
"Farmwell Station MS";"Apr 30, 2026, 04:00:00";"0";"22.58";"5.03"
"Farmwell Station MS";"Apr 30, 2026, 03:00:00";"0";"25.73";"0"
"Farmwell Station MS";"Apr 30, 2026, 02:00:00";"0.09";"26.22";"0"
"Farmwell Station MS";"Apr 30, 2026, 01:00:00";"0.55";"25.82";"0"
"Farmwell Station MS";"Apr 30, 2026, 00:00:00";"1.73";"26.05";"0"
"Farmwell Station MS";"Apr 29, 2026, 23:00:00";"1.4";"25.42";"5.64"
"Farmwell Station MS";"Apr 29, 2026, 22:00:00";"3.03";"26.03";"9.62"
"Farmwell Station MS";"Apr 29, 2026, 21:00:00";"2.79";"25.64";"10.76"
"Farmwell Station MS";"Apr 29, 2026, 20:00:00";"2.86";"24.62";"9.67"
"Farmwell Station MS";"Apr 29, 2026, 19:00:00";"4.08";"23.45";"12.11"
"Farmwell Station MS";"Apr 29, 2026, 18:00:00";"4.02";"21.65";"14.38"
"Farmwell Station MS";"Apr 29, 2026, 17:00:00";"4.45";"19.55";"11.8"
"Farmwell Station MS";"Apr 29, 2026, 16:00:00";"5.24";"18.63";"11.42"
"Farmwell Station MS";"Apr 29, 2026, 15:00:00";"4.73";"16.95";"11.74"
"Farmwell Station MS";"Apr 29, 2026, 14:00:00";"4.12";"14.55";"10.21"
"Farmwell Station MS";"Apr 29, 2026, 13:00:00";"3.78";"12.93";"7.77"
"Farmwell Station MS";"Apr 29, 2026, 12:00:00";"3.28";"11.66";"5.51"
"Farmwell Station MS";"Apr 29, 2026, 11:00:00";"4.42";"10.56";"3.97"
"Farmwell Station MS";"Apr 29, 2026, 10:00:00";"5.77";"10.92";"5.76"
"Farmwell Station MS";"Apr 29, 2026, 09:00:00";"5.46";"10.83";"3.58"
"Farmwell Station MS";"Apr 29, 2026, 08:00:00";"5.24";"10.48";"3.67"
"Farmwell Station MS";"Apr 29, 2026, 07:00:00";"2.81";"10.59";"3.26"
"Farmwell Station MS";"Apr 29, 2026, 06:00:00";"1.29";"11.11";"2.88"
"Farmwell Station MS";"Apr 29, 2026, 05:00:00";"0.67";"11.3";"2.54"
"Farmwell Station MS";"Apr 29, 2026, 04:00:00";"0.31";"11.81";"2.23"
"Farmwell Station MS";"Apr 29, 2026, 03:00:00";"0.05";"13.89";"4.28"
"Farmwell Station MS";"Apr 29, 2026, 02:00:00";"0.16";"14.89";"8.95"
"Farmwell Station MS";"Apr 29, 2026, 01:00:00";"0.91";"14.27";"9.1"
"Farmwell Station MS";"Apr 29, 2026, 00:00:00";"1.87";"13.4";"8.08"
"Farmwell Station MS";"Apr 28, 2026, 23:00:00";"0.36";"13.12";"6.58"
"Farmwell Station MS";"Apr 28, 2026, 22:00:00";"0.26";"12.68";"7.09"
"Farmwell Station MS";"Apr 28, 2026, 21:00:00";"0.66";"11.96";"7.63"
"Farmwell Station MS";"Apr 28, 2026, 20:00:00";"0.73";"11.18";"7.71"
"Farmwell Station MS";"Apr 28, 2026, 19:00:00";"1.34";"10.26";"6.41"
"Farmwell Station MS";"Apr 28, 2026, 18:00:00";"0.59";"9.81";"5.43"
"Farmwell Station MS";"Apr 28, 2026, 17:00:00";"1.49";"9.19";"4.93"
"Farmwell Station MS";"Apr 28, 2026, 16:00:00";"2.03";"11.54";"3.08"
"Farmwell Station MS";"Apr 28, 2026, 15:00:00";"1.63";"10.78";"3.04"
"Farmwell Station MS";"Apr 28, 2026, 14:00:00";"3.19";"9.73";"2.54"
"Farmwell Station MS";"Apr 28, 2026, 13:00:00";"5.09";"9.23";"2.01"
"Farmwell Station MS";"Apr 28, 2026, 12:00:00";"5.5";"9.63";"2.04"
"Farmwell Station MS";"Apr 28, 2026, 11:00:00";"5.21";"9.67";"2.01"
"Farmwell Station MS";"Apr 28, 2026, 10:00:00";"2.75";"8.75";"2.27"
"Farmwell Station MS";"Apr 28, 2026, 09:00:00";"4.51";"8.81";"2.4"
"Farmwell Station MS";"Apr 28, 2026, 08:00:00";"5.49";"9.33";"2.43"
"Farmwell Station MS";"Apr 28, 2026, 07:00:00";"3.2";"9.28";"2.11"
"Farmwell Station MS";"Apr 28, 2026, 06:00:00";"3.13";"9.53";"2.29"
"Farmwell Station MS";"Apr 28, 2026, 05:00:00";"3";"9.17";"1.99"
"Farmwell Station MS";"Apr 28, 2026, 04:00:00";"3.25";"9.18";"1.98"
"Farmwell Station MS";"Apr 28, 2026, 03:00:00";"2.83";"8.82";"2.29"
"Farmwell Station MS";"Apr 28, 2026, 02:00:00";"3.8";"8.5";"2.32"
"Farmwell Station MS";"Apr 28, 2026, 01:00:00";"4.65";"8.8";"2.25"
"Farmwell Station MS";"Apr 28, 2026, 00:00:00";"3.96";"10.28";"2.12"
"Farmwell Station MS";"Apr 27, 2026, 23:00:00";"5.77";"11.04";"2.81"
"Farmwell Station MS";"Apr 27, 2026, 22:00:00";"4.66";"11.21";"2.76"
"Farmwell Station MS";"Apr 27, 2026, 21:00:00";"5.1";"12.74";"2.82"
"Farmwell Station MS";"Apr 27, 2026, 20:00:00";"3.74";"11.25";"2.5"
"Farmwell Station MS";"Apr 27, 2026, 19:00:00";"2.68";"1.47";"3.42"
"Farmwell Station MS";"Apr 27, 2026, 18:00:00";"1.43";"0";"3.8"
"Farmwell Station MS";"Apr 27, 2026, 17:00:00";"0.41";"0";"3.69"
"Farmwell Station MS";"Apr 27, 2026, 16:00:00";"0";"0";"2.73"
"Farmwell Station MS";"Apr 27, 2026, 15:00:00";"0.07";"0";"2.29"
"Farmwell Station MS";"Apr 27, 2026, 14:00:00";"0";"0";"2.11"
"Farmwell Station MS";"Apr 27, 2026, 13:00:00";"0";"0";"2.2"
"Farmwell Station MS";"Apr 27, 2026, 12:00:00";"0";"0.62";"2.19"
"Farmwell Station MS";"Apr 27, 2026, 11:00:00";"0";"13.26";"2.58"
"Farmwell Station MS";"Apr 27, 2026, 10:00:00";"2.51";"17.91";"3.21"
"Farmwell Station MS";"Apr 27, 2026, 09:00:00";"4.91";"15.57";"6.1"
"Farmwell Station MS";"Apr 27, 2026, 08:00:00";"2.51";"13.31";"10.74"
"Farmwell Station MS";"Apr 27, 2026, 07:00:00";"0.89";"11.65";"16.49"
"Farmwell Station MS";"Apr 27, 2026, 06:00:00";"0.71";"11.68";"15.86"
"Farmwell Station MS";"Apr 27, 2026, 05:00:00";"0.14";"12.19";"15.75"
"Farmwell Station MS";"Apr 27, 2026, 04:00:00";"0.59";"11.84";"15.95"
"Farmwell Station MS";"Apr 27, 2026, 03:00:00";"0.85";"12.35";"10.25"
"Farmwell Station MS";"Apr 27, 2026, 02:00:00";"1.28";"12.33";"7.39"
"Farmwell Station MS";"Apr 27, 2026, 01:00:00";"0.75";"11.89";"4.47"
"Farmwell Station MS";"Apr 27, 2026, 00:00:00";"0.63";"10.33";"2.72"
"Farmwell Station MS";"Apr 26, 2026, 23:00:00";"0.56";"10.09";"2.12"
"Farmwell Station MS";"Apr 26, 2026, 22:00:00";"1.08";"9.82";"2.17"
"Farmwell Station MS";"Apr 26, 2026, 21:00:00";"1.26";"9.74";"2.24"
"Farmwell Station MS";"Apr 26, 2026, 20:00:00";"1.49";"9.54";"2.46"
"Farmwell Station MS";"Apr 26, 2026, 19:00:00";"0.99";"9.61";"2.25"
"Farmwell Station MS";"Apr 26, 2026, 18:00:00";"0.62";"10.04";"1.92"
"Farmwell Station MS";"Apr 26, 2026, 17:00:00";"0.13";"10.64";"1.92"
"Farmwell Station MS";"Apr 26, 2026, 16:00:00";"0.17";"11.69";"1.47"
"Farmwell Station MS";"Apr 26, 2026, 15:00:00";"0.06";"11.33";"1.65"
"Farmwell Station MS";"Apr 26, 2026, 14:00:00";"0.11";"11.78";"2.95"
"Farmwell Station MS";"Apr 26, 2026, 13:00:00";"0.05";"11.36";"5.87"
"Farmwell Station MS";"Apr 26, 2026, 12:00:00";"0.03";"12.11";"4.75"
"Farmwell Station MS";"Apr 26, 2026, 11:00:00";"0.12";"12.75";"5.35"
"Farmwell Station MS";"Apr 26, 2026, 10:00:00";"0.16";"12.62";"3.75"
"Farmwell Station MS";"Apr 26, 2026, 09:00:00";"0";"12.71";"2.2"
"Farmwell Station MS";"Apr 26, 2026, 08:00:00";"0.01";"12.58";"1.13"
"Farmwell Station MS";"Apr 26, 2026, 07:00:00";"0";"12.39";"0.93"
"Farmwell Station MS";"Apr 26, 2026, 06:00:00";"0";"12.62";"1.49"
"Farmwell Station MS";"Apr 26, 2026, 05:00:00";"0";"12.54";"2.06"
"Farmwell Station MS";"Apr 26, 2026, 04:00:00";"0";"12.48";"1.89"
"Farmwell Station MS";"Apr 26, 2026, 03:00:00";"0";"12.45";"1.53"
"Farmwell Station MS";"Apr 26, 2026, 02:00:00";"0";"12.42";"1.55"
"Farmwell Station MS";"Apr 26, 2026, 01:00:00";"0";"12.49";"2.61"
"Farmwell Station MS";"Apr 26, 2026, 00:00:00";"0.1";"12.94";"9.99"
"Farmwell Station MS";"Apr 25, 2026, 23:00:00";"0.54";"12.96";"15.5"
"Farmwell Station MS";"Apr 25, 2026, 22:00:00";"0.84";"12.87";"8.89"
"Farmwell Station MS";"Apr 25, 2026, 21:00:00";"1.04";"12.94";"9.44"
"Farmwell Station MS";"Apr 25, 2026, 20:00:00";"1.45";"12.61";"10.04"
"Farmwell Station MS";"Apr 25, 2026, 19:00:00";"1.47";"12.42";"10.53"
"Farmwell Station MS";"Apr 25, 2026, 18:00:00";"1.38";"12.45";"10.81"
"Farmwell Station MS";"Apr 25, 2026, 17:00:00";"0.86";"11.52";"9.12"
"Farmwell Station MS";"Apr 25, 2026, 16:00:00";"0.16";"11.59";"8.56"
"Farmwell Station MS";"Apr 25, 2026, 15:00:00";"0";"13.27";"10.98"
"Farmwell Station MS";"Apr 25, 2026, 14:00:00";"0.04";"13.23";"11.91"
"Farmwell Station MS";"Apr 25, 2026, 13:00:00";"0.38";"12.34";"12.14"
"Farmwell Station MS";"Apr 25, 2026, 12:00:00";"0.62";"11.9";"12.34"
"Farmwell Station MS";"Apr 25, 2026, 11:00:00";"1.03";"12.09";"11.79"
"Farmwell Station MS";"Apr 25, 2026, 10:00:00";"1.23";"12.07";"10.97"
