sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Belfort Park Dr";"May 15, 2026, 11:00:00";"0.8";"37.86";"1.52"
"Belfort Park Dr";"May 15, 2026, 10:00:00";"1.43";"32.51";"1.68"
"Belfort Park Dr";"May 15, 2026, 09:00:00";"1.98";"30.43";"2.52"
"Belfort Park Dr";"May 15, 2026, 08:00:00";"4.51";"29.74";"3.15"
"Belfort Park Dr";"May 15, 2026, 07:00:00";"4.05";"27.8";"3.24"
"Belfort Park Dr";"May 15, 2026, 06:00:00";"1.45";"27.36";"3.17"
"Belfort Park Dr";"May 15, 2026, 05:00:00";"0.49";"26.87";"3.03"
"Belfort Park Dr";"May 15, 2026, 04:00:00";"0.6";"27.31";"2.13"
"Belfort Park Dr";"May 15, 2026, 03:00:00";"0.81";"27.35";"1.65"
"Belfort Park Dr";"May 15, 2026, 02:00:00";"1.13";"26.21";"1.67"
"Belfort Park Dr";"May 15, 2026, 01:00:00";"0.97";"25.79";"2.09"
"Belfort Park Dr";"May 15, 2026, 00:00:00";"0.58";"25.48";"2.45"
"Belfort Park Dr";"May 14, 2026, 23:00:00";"0.64";"25.53";"4.16"
"Belfort Park Dr";"May 14, 2026, 22:00:00";"0.6";"25.67";"2.06"
"Belfort Park Dr";"May 14, 2026, 21:00:00";"0.5";"26.17";"0.98"
"Belfort Park Dr";"May 14, 2026, 20:00:00";"0.17";"27.33";"0.95"
"Belfort Park Dr";"May 14, 2026, 19:00:00";"0.04";"29.29";"0.76"
"Belfort Park Dr";"May 14, 2026, 18:00:00";"1.2";"32.42";"0.97"
"Belfort Park Dr";"May 14, 2026, 17:00:00";"0.23";"35.11";"1.03"
"Belfort Park Dr";"May 14, 2026, 16:00:00";"0.49";"37.45";"0.97"
"Belfort Park Dr";"May 14, 2026, 15:00:00";"0.31";"37.9";"1.24"
"Belfort Park Dr";"May 14, 2026, 14:00:00";"0.4";"36.95";"1.39"
"Belfort Park Dr";"May 14, 2026, 13:00:00";"0.13";"40.17";"2.05"
"Belfort Park Dr";"May 14, 2026, 12:00:00";"0.09";"46.33";"2.9"
"Belfort Park Dr";"May 14, 2026, 11:00:00";"0.31";"48.44";"3.22"
