sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Broad Run HS";"May 17, 2026, 00:00:00";"3.55";"88.23";"3.85"
"Broad Run HS";"May 16, 2026, 23:00:00";"3.45";"76.42";"4.01"
"Broad Run HS";"May 16, 2026, 22:00:00";"3.13";"66.52";"4.04"
"Broad Run HS";"May 16, 2026, 21:00:00";"3.34";"60.36";"3.79"
"Broad Run HS";"May 16, 2026, 20:00:00";"3.66";"47.89";"3.99"
"Broad Run HS";"May 16, 2026, 19:00:00";"5.16";"40.04";"3.36"
"Broad Run HS";"May 16, 2026, 18:00:00";"1.69";"27.64";"4.71"
"Broad Run HS";"May 16, 2026, 17:00:00";"0.03";"21.74";"4.44"
"Broad Run HS";"May 16, 2026, 16:00:00";"0";"19.77";"3.67"
"Broad Run HS";"May 16, 2026, 15:00:00";"0";"16.74";"2.8"
"Broad Run HS";"May 16, 2026, 14:00:00";"0";"23.4";"2.39"
"Broad Run HS";"May 16, 2026, 13:00:00";"0";"30.51";"2.89"
"Broad Run HS";"May 16, 2026, 12:00:00";"0";"38.91";"3.18"
"Broad Run HS";"May 16, 2026, 11:00:00";"0";"51.85";"4.21"
"Broad Run HS";"May 16, 2026, 10:00:00";"0.14";"61.14";"4.18"
"Broad Run HS";"May 16, 2026, 09:00:00";"0.33";"57.85";"4.55"
"Broad Run HS";"May 16, 2026, 08:00:00";"0.67";"60.26";"3.64"
"Broad Run HS";"May 16, 2026, 07:00:00";"0";"54.34";"6.89"
"Broad Run HS";"May 16, 2026, 06:00:00";"0";"51.26";"9.72"
"Broad Run HS";"May 16, 2026, 05:00:00";"0";"49.2";"7.79"
"Broad Run HS";"May 16, 2026, 04:00:00";"0";"46.84";"7.1"
"Broad Run HS";"May 16, 2026, 03:00:00";"0.3";"45.18";"6.55"
"Broad Run HS";"May 16, 2026, 02:00:00";"1.63";"44.16";"4.36"
"Broad Run HS";"May 16, 2026, 01:00:00";"4.85";"44.02";"4.31"
"Broad Run HS";"May 16, 2026, 00:00:00";"7.92";"43.22";"4.3"
"Broad Run HS";"May 15, 2026, 23:00:00";"6.2";"44.26";"4.24"
"Broad Run HS";"May 15, 2026, 22:00:00";"3.14";"42.9";"2.95"
"Broad Run HS";"May 15, 2026, 21:00:00";"4.47";"42.91";"2.69"
"Broad Run HS";"May 15, 2026, 20:00:00";"1.65";"31.48";"1.75"
"Broad Run HS";"May 15, 2026, 19:00:00";"0.58";"25.9";"1.46"
"Broad Run HS";"May 15, 2026, 18:00:00";"0.6";"24.77";"1.62"
"Broad Run HS";"May 15, 2026, 17:00:00";"0";"22.69";"1.58"
"Broad Run HS";"May 15, 2026, 16:00:00";"0.06";"27.59";"1.82"
"Broad Run HS";"May 15, 2026, 15:00:00";"0.15";"32.55";"1.94"
"Broad Run HS";"May 15, 2026, 14:00:00";"0";"36.24";"2.24"
"Broad Run HS";"May 15, 2026, 13:00:00";"0.13";"40.34";"2.51"
"Broad Run HS";"May 15, 2026, 12:00:00";"0.08";"39.96";"2.54"
"Broad Run HS";"May 15, 2026, 11:00:00";"0";"38.31";"2.72"
"Broad Run HS";"May 15, 2026, 10:00:00";"0.1";"35.54";"2.91"
"Broad Run HS";"May 15, 2026, 09:00:00";"0.29";"34.99";"4.65"
"Broad Run HS";"May 15, 2026, 08:00:00";"1.13";"34.18";"4.6"
"Broad Run HS";"May 15, 2026, 07:00:00";"1.2";"33.28";"4.78"
"Broad Run HS";"May 15, 2026, 06:00:00";"0.23";"33.82";"4.6"
"Broad Run HS";"May 15, 2026, 05:00:00";"0.23";"34.32";"4.62"
"Broad Run HS";"May 15, 2026, 04:00:00";"0.33";"34.54";"3.34"
"Broad Run HS";"May 15, 2026, 03:00:00";"0";"34.29";"2.47"
"Broad Run HS";"May 15, 2026, 02:00:00";"0.09";"32.35";"2.43"
"Broad Run HS";"May 15, 2026, 01:00:00";"0.31";"31.59";"2.42"
"Broad Run HS";"May 15, 2026, 00:00:00";"1.53";"30.96";"2.76"
"Broad Run HS";"May 14, 2026, 23:00:00";"1.47";"30.66";"3.71"
"Broad Run HS";"May 14, 2026, 22:00:00";"1.25";"30.14";"3.4"
"Broad Run HS";"May 14, 2026, 21:00:00";"0.9";"30.09";"1.34"
"Broad Run HS";"May 14, 2026, 20:00:00";"0.47";"30.74";"1.21"
"Broad Run HS";"May 14, 2026, 19:00:00";"0.44";"31.5";"0.79"
"Broad Run HS";"May 14, 2026, 18:00:00";"1.17";"33.55";"1.18"
"Broad Run HS";"May 14, 2026, 17:00:00";"1.01";"34.5";"1.41"
"Broad Run HS";"May 14, 2026, 16:00:00";"0.84";"36.11";"1.26"
"Broad Run HS";"May 14, 2026, 15:00:00";"0.47";"38.18";"1.27"
"Broad Run HS";"May 14, 2026, 14:00:00";"0.09";"39";"1.42"
"Broad Run HS";"May 14, 2026, 13:00:00";"0";"39.93";"2.69"
"Broad Run HS";"May 14, 2026, 12:00:00";"0";"44.05";"3.57"
"Broad Run HS";"May 14, 2026, 11:00:00";"0";"49.22";"4.57"
"Broad Run HS";"May 14, 2026, 10:00:00";"0";"55.77";"5.92"
"Broad Run HS";"May 14, 2026, 09:00:00";"0.29";"63.39";"7.03"
"Broad Run HS";"May 14, 2026, 08:00:00";"1.51";"69.76";"13.61"
"Broad Run HS";"May 14, 2026, 07:00:00";"1";"79.8";"19.77"
"Broad Run HS";"May 14, 2026, 06:00:00";"1.84";"85.79";"23.96"
"Broad Run HS";"May 14, 2026, 05:00:00";"3.07";"87.84";"19.73"
"Broad Run HS";"May 14, 2026, 04:00:00";"2.78";"92.6";"14.45"
"Broad Run HS";"May 14, 2026, 03:00:00";"1.73";"95.47";"18.81"
"Broad Run HS";"May 14, 2026, 02:00:00";"1.65";"89.66";"0"
"Broad Run HS";"May 14, 2026, 01:00:00";"4.07";"92.99";"0"
"Broad Run HS";"May 14, 2026, 00:00:00";"5.88";"88.45";"10.04"
"Broad Run HS";"May 13, 2026, 23:00:00";"8.89";"76.84";"5.02"
"Broad Run HS";"May 13, 2026, 22:00:00";"9.56";"60.14";"3.94"
"Broad Run HS";"May 13, 2026, 21:00:00";"9.11";"51.22";"2.68"
"Broad Run HS";"May 13, 2026, 20:00:00";"6.44";"58.25";"4.46"
"Broad Run HS";"May 13, 2026, 19:00:00";"6.72";"55.21";"4.78"
"Broad Run HS";"May 13, 2026, 18:00:00";"6.4";"51.76";"4.79"
"Broad Run HS";"May 13, 2026, 17:00:00";"5.3";"51.4";"4.35"
"Broad Run HS";"May 13, 2026, 16:00:00";"5.08";"42.06";"4.72"
"Broad Run HS";"May 13, 2026, 15:00:00";"2.29";"25.61";"4.62"
"Broad Run HS";"May 13, 2026, 14:00:00";"0.85";"19.95";"4.44"
"Broad Run HS";"May 13, 2026, 13:00:00";"0.58";"23.64";"4.35"
"Broad Run HS";"May 13, 2026, 12:00:00";"2.18";"45";"4.73"
"Broad Run HS";"May 13, 2026, 11:00:00";"2.97";"37.5";"5.5"
"Broad Run HS";"May 13, 2026, 10:00:00";"3.07";"36.74";"6.03"
"Broad Run HS";"May 13, 2026, 09:00:00";"4.25";"33.99";"5.5"
"Broad Run HS";"May 13, 2026, 08:00:00";"5.62";"31.57";"4.81"
"Broad Run HS";"May 13, 2026, 07:00:00";"5.55";"30.32";"4.37"
"Broad Run HS";"May 13, 2026, 06:00:00";"4.99";"30.77";"4.51"
"Broad Run HS";"May 13, 2026, 05:00:00";"4.81";"31.19";"4.22"
"Broad Run HS";"May 13, 2026, 04:00:00";"4.12";"32";"3.28"
"Broad Run HS";"May 13, 2026, 03:00:00";"4.15";"33.18";"3.04"
"Broad Run HS";"May 13, 2026, 02:00:00";"3.95";"35.21";"2.95"
"Broad Run HS";"May 13, 2026, 01:00:00";"6.04";"35.58";"2.64"
"Broad Run HS";"May 13, 2026, 00:00:00";"11.37";"37.37";"2.81"
"Broad Run HS";"May 12, 2026, 23:00:00";"9.19";"37.23";"2.9"
"Broad Run HS";"May 12, 2026, 22:00:00";"10.03";"37.14";"3"
"Broad Run HS";"May 12, 2026, 21:00:00";"5.78";"34.82";"2.83"
"Broad Run HS";"May 12, 2026, 20:00:00";"3.33";"27.55";"2.53"
"Broad Run HS";"May 12, 2026, 19:00:00";"1.11";"23.63";"2.62"
"Broad Run HS";"May 12, 2026, 18:00:00";"0.41";"20.31";"2.49"
"Broad Run HS";"May 12, 2026, 17:00:00";"0.32";"19.72";"2.58"
"Broad Run HS";"May 12, 2026, 16:00:00";"0.16";"21.09";"2.37"
"Broad Run HS";"May 12, 2026, 15:00:00";"0.1";"23.83";"2.82"
"Broad Run HS";"May 12, 2026, 14:00:00";"0.18";"27.52";"3.56"
"Broad Run HS";"May 12, 2026, 13:00:00";"0.02";"31.77";"5.27"
"Broad Run HS";"May 12, 2026, 12:00:00";"0";"35.77";"4.24"
"Broad Run HS";"May 12, 2026, 11:00:00";"0";"35.8";"3.23"
"Broad Run HS";"May 12, 2026, 10:00:00";"0";"37.51";"3.38"
"Broad Run HS";"May 12, 2026, 09:00:00";"0.05";"40.1";"2.95"
"Broad Run HS";"May 12, 2026, 08:00:00";"0.59";"38.54";"3.41"
"Broad Run HS";"May 12, 2026, 07:00:00";"0.16";"35.74";"4.62"
"Broad Run HS";"May 12, 2026, 06:00:00";"0";"37";"5.33"
"Broad Run HS";"May 12, 2026, 05:00:00";"0";"35.43";"4.11"
"Broad Run HS";"May 12, 2026, 04:00:00";"0";"35.18";"5.21"
"Broad Run HS";"May 12, 2026, 03:00:00";"0";"34.08";"4.47"
"Broad Run HS";"May 12, 2026, 02:00:00";"0.03";"32.63";"4.39"
"Broad Run HS";"May 12, 2026, 01:00:00";"0.64";"31.11";"3.59"
"Broad Run HS";"May 12, 2026, 00:00:00";"2.08";"28.96";"2.81"
"Broad Run HS";"May 11, 2026, 23:00:00";"2.79";"26.29";"2.29"
"Broad Run HS";"May 11, 2026, 22:00:00";"3.01";"24.15";"2.44"
"Broad Run HS";"May 11, 2026, 21:00:00";"2.95";"24.92";"2.27"
"Broad Run HS";"May 11, 2026, 20:00:00";"0.91";"25.54";"1.74"
"Broad Run HS";"May 11, 2026, 19:00:00";"0.2";"26.29";"1.96"
"Broad Run HS";"May 11, 2026, 18:00:00";"0";"27.96";"1.91"
"Broad Run HS";"May 11, 2026, 17:00:00";"0";"31.61";"2.59"
"Broad Run HS";"May 11, 2026, 16:00:00";"0.05";"34";"3.28"
"Broad Run HS";"May 11, 2026, 15:00:00";"0.11";"33.82";"3.69"
"Broad Run HS";"May 11, 2026, 14:00:00";"0.41";"36.75";"3.33"
"Broad Run HS";"May 11, 2026, 13:00:00";"0.99";"36.08";"3.45"
"Broad Run HS";"May 11, 2026, 12:00:00";"0.38";"37.39";"2.35"
"Broad Run HS";"May 11, 2026, 11:00:00";"2.41";"35.9";"2.64"
"Broad Run HS";"May 11, 2026, 10:00:00";"3.26";"33.08";"3"
"Broad Run HS";"May 11, 2026, 09:00:00";"1.78";"30.67";"2.27"
"Broad Run HS";"May 11, 2026, 08:00:00";"0.86";"31.17";"1.62"
"Broad Run HS";"May 11, 2026, 07:00:00";"0.13";"32.03";"1.53"
"Broad Run HS";"May 11, 2026, 06:00:00";"0";"34.96";"1.62"
"Broad Run HS";"May 11, 2026, 05:00:00";"0";"36.98";"2.22"
"Broad Run HS";"May 11, 2026, 04:00:00";"0";"42.11";"2.34"
"Broad Run HS";"May 11, 2026, 03:00:00";"0";"52.22";"3.66"
"Broad Run HS";"May 11, 2026, 02:00:00";"0";"84.31";"6.52"
"Broad Run HS";"May 11, 2026, 01:00:00";"0";"117.8";"10.56"
"Broad Run HS";"May 11, 2026, 00:00:00";"0";"146.34";"15.61"
"Broad Run HS";"May 10, 2026, 23:00:00";"0.3";"139.53";"16.82"
"Broad Run HS";"May 10, 2026, 22:00:00";"0.32";"117.88";"10.64"
"Broad Run HS";"May 10, 2026, 21:00:00";"1.23";"113.25";"7.4"
"Broad Run HS";"May 10, 2026, 20:00:00";"2.32";"104.88";"7.09"
"Broad Run HS";"May 10, 2026, 19:00:00";"2.92";"103.21";"7.02"
"Broad Run HS";"May 10, 2026, 18:00:00";"3.67";"103.26";"10.16"
"Broad Run HS";"May 10, 2026, 17:00:00";"4.3";"56.61";"9.41"
"Broad Run HS";"May 10, 2026, 16:00:00";"1.55";"27.45";"5.45"
"Broad Run HS";"May 10, 2026, 15:00:00";"0";"21.07";"3.95"
"Broad Run HS";"May 10, 2026, 14:00:00";"0";"28.85";"3.87"
"Broad Run HS";"May 10, 2026, 13:00:00";"0";"34.63";"4.29"
"Broad Run HS";"May 10, 2026, 12:00:00";"0";"41.62";"4.63"
"Broad Run HS";"May 10, 2026, 11:00:00";"0";"53.32";"6.34"
"Broad Run HS";"May 10, 2026, 10:00:00";"0.4";"74.28";"9.59"
"Broad Run HS";"May 10, 2026, 09:00:00";"0.2";"80.33";"12.96"
"Broad Run HS";"May 10, 2026, 08:00:00";"0";"74.32";"10.68"
"Broad Run HS";"May 10, 2026, 07:00:00";"0";"63";"17.2"
"Broad Run HS";"May 10, 2026, 06:00:00";"0";"60.78";"21.29"
"Broad Run HS";"May 10, 2026, 05:00:00";"0.06";"60.47";"20.49"
"Broad Run HS";"May 10, 2026, 04:00:00";"0.6";"59.75";"14.61"
"Broad Run HS";"May 10, 2026, 03:00:00";"0.7";"56.82";"14.04"
"Broad Run HS";"May 10, 2026, 02:00:00";"1.33";"53.16";"14.01"
"Broad Run HS";"May 10, 2026, 01:00:00";"2.86";"53.03";"10.32"
"Broad Run HS";"May 10, 2026, 00:00:00";"3.79";"51.65";"7.88"
"Broad Run HS";"May 9, 2026, 23:00:00";"3.63";"49.47";"6.99"
"Broad Run HS";"May 9, 2026, 22:00:00";"4.39";"48.13";"8.07"
"Broad Run HS";"May 9, 2026, 21:00:00";"3.11";"43.82";"7.33"
"Broad Run HS";"May 9, 2026, 20:00:00";"0.2";"30.81";"5.37"
"Broad Run HS";"May 9, 2026, 19:00:00";"0.13";"26.68";"5.11"
"Broad Run HS";"May 9, 2026, 18:00:00";"0.2";"24.26";"5.35"
"Broad Run HS";"May 9, 2026, 17:00:00";"0";"22.67";"5.43"
"Broad Run HS";"May 9, 2026, 16:00:00";"0.03";"26.99";"6.07"
"Broad Run HS";"May 9, 2026, 15:00:00";"0.44";"30.64";"6.49"
"Broad Run HS";"May 9, 2026, 14:00:00";"0.44";"32.1";"7.24"
"Broad Run HS";"May 9, 2026, 13:00:00";"1.29";"33.44";"6.65"
"Broad Run HS";"May 9, 2026, 12:00:00";"0.42";"35.58";"5.54"
"Broad Run HS";"May 9, 2026, 11:00:00";"2.21";"32.03";"5.57"
"Broad Run HS";"May 9, 2026, 10:00:00";"2.93";"27.77";"4.8"
"Broad Run HS";"May 9, 2026, 09:00:00";"3.22";"27.17";"4.1"
"Broad Run HS";"May 9, 2026, 08:00:00";"4.95";"26.42";"4.17"
"Broad Run HS";"May 9, 2026, 07:00:00";"2.97";"25.46";"3.73"
"Broad Run HS";"May 9, 2026, 06:00:00";"2.93";"24.98";"3.64"
"Broad Run HS";"May 9, 2026, 05:00:00";"3.35";"24.39";"3.69"
"Broad Run HS";"May 9, 2026, 04:00:00";"3.41";"24.43";"3.72"
"Broad Run HS";"May 9, 2026, 03:00:00";"3.18";"24.39";"3.63"
"Broad Run HS";"May 9, 2026, 02:00:00";"3.08";"24.51";"3.66"
"Broad Run HS";"May 9, 2026, 01:00:00";"3.27";"24.96";"3.32"
"Broad Run HS";"May 9, 2026, 00:00:00";"3.68";"26.04";"3.87"
"Broad Run HS";"May 8, 2026, 23:00:00";"4.45";"27.42";"3.44"
"Broad Run HS";"May 8, 2026, 22:00:00";"3.96";"27.01";"3.37"
"Broad Run HS";"May 8, 2026, 21:00:00";"2.85";"24.56";"3.36"
"Broad Run HS";"May 8, 2026, 20:00:00";"2.59";"17.23";"3.13"
"Broad Run HS";"May 8, 2026, 19:00:00";"0.73";"12.63";"2.8"
"Broad Run HS";"May 8, 2026, 18:00:00";"0.66";"14.1";"3.14"
"Broad Run HS";"May 8, 2026, 17:00:00";"1.02";"14.51";"2.9"
"Broad Run HS";"May 8, 2026, 16:00:00";"0.53";"13.25";"3.16"
"Broad Run HS";"May 8, 2026, 15:00:00";"0.87";"16.99";"3.57"
"Broad Run HS";"May 8, 2026, 14:00:00";"1.05";"16.69";"5.46"
"Broad Run HS";"May 8, 2026, 13:00:00";"0.19";"24.16";"3.15"
"Broad Run HS";"May 8, 2026, 12:00:00";"0.16";"30.01";"3.48"
"Broad Run HS";"May 8, 2026, 11:00:00";"0.14";"32.75";"3.51"
"Broad Run HS";"May 8, 2026, 10:00:00";"0.09";"33.78";"3.26"
"Broad Run HS";"May 8, 2026, 09:00:00";"0.71";"36.72";"2.92"
"Broad Run HS";"May 8, 2026, 08:00:00";"2.92";"34.44";"2.55"
"Broad Run HS";"May 8, 2026, 07:00:00";"2.12";"29.71";"5.49"
"Broad Run HS";"May 8, 2026, 06:00:00";"0.7";"28.69";"5.05"
"Broad Run HS";"May 8, 2026, 05:00:00";"0.19";"29.09";"4.39"
"Broad Run HS";"May 8, 2026, 04:00:00";"0.22";"30.07";"3.8"
"Broad Run HS";"May 8, 2026, 03:00:00";"0.6";"32.45";"3.02"
"Broad Run HS";"May 8, 2026, 02:00:00";"0.86";"36.12";"3.36"
"Broad Run HS";"May 8, 2026, 01:00:00";"1.73";"37.57";"3.81"
"Broad Run HS";"May 8, 2026, 00:00:00";"2.38";"35.75";"5.17"
"Broad Run HS";"May 7, 2026, 23:00:00";"3.34";"33.53";"4.68"
"Broad Run HS";"May 7, 2026, 22:00:00";"4.86";"30.79";"4.04"
"Broad Run HS";"May 7, 2026, 21:00:00";"5.08";"30.51";"4.31"
"Broad Run HS";"May 7, 2026, 20:00:00";"5.4";"32.06";"4.45"
"Broad Run HS";"May 7, 2026, 19:00:00";"4.67";"32.96";"4.23"
"Broad Run HS";"May 7, 2026, 18:00:00";"2.88";"29.85";"4.57"
"Broad Run HS";"May 7, 2026, 17:00:00";"0.26";"20.74";"3.17"
"Broad Run HS";"May 7, 2026, 16:00:00";"0.58";"22.34";"3.8"
"Broad Run HS";"May 7, 2026, 15:00:00";"0.49";"26.56";"3.92"
"Broad Run HS";"May 7, 2026, 14:00:00";"0.27";"29.78";"3.99"
"Broad Run HS";"May 7, 2026, 13:00:00";"0.67";"35.26";"4.8"
"Broad Run HS";"May 7, 2026, 12:00:00";"0.98";"32.21";"4.28"
"Broad Run HS";"May 7, 2026, 11:00:00";"1.76";"32.31";"3.51"
"Broad Run HS";"May 7, 2026, 10:00:00";"1.8";"34.32";"3.54"
"Broad Run HS";"May 7, 2026, 09:00:00";"1.67";"37.18";"3.2"
"Broad Run HS";"May 7, 2026, 08:00:00";"0.9";"40.15";"2.99"
"Broad Run HS";"May 7, 2026, 07:00:00";"0.17";"43.01";"3"
"Broad Run HS";"May 7, 2026, 06:00:00";"0.59";"46.43";"3.64"
"Broad Run HS";"May 7, 2026, 05:00:00";"1.02";"48.35";"3.73"
"Broad Run HS";"May 7, 2026, 04:00:00";"1.36";"50.34";"4.78"
"Broad Run HS";"May 7, 2026, 03:00:00";"1.66";"50.92";"5.27"
"Broad Run HS";"May 7, 2026, 02:00:00";"0.66";"60.45";"8.88"
"Broad Run HS";"May 7, 2026, 01:00:00";"0.62";"59.27";"4.77"
"Broad Run HS";"May 7, 2026, 00:00:00";"0.48";"60.21";"2.93"
"Broad Run HS";"May 6, 2026, 23:00:00";"0.01";"69.76";"2.27"
"Broad Run HS";"May 6, 2026, 22:00:00";"0";"92.29";"2.95"
"Broad Run HS";"May 6, 2026, 21:00:00";"0.21";"109.41";"5.75"
"Broad Run HS";"May 6, 2026, 20:00:00";"0.32";"101.24";"7.96"
"Broad Run HS";"May 6, 2026, 19:00:00";"0.26";"96.7";"7.96"
"Broad Run HS";"May 6, 2026, 18:00:00";"0.27";"95.66";"7.57"
"Broad Run HS";"May 6, 2026, 17:00:00";"0.19";"100.53";"7.65"
"Broad Run HS";"May 6, 2026, 16:00:00";"0.59";"104.46";"6.87"
"Broad Run HS";"May 6, 2026, 15:00:00";"1.63";"117.84";"7.08"
"Broad Run HS";"May 6, 2026, 14:00:00";"2.65";"134.63";"6.35"
"Broad Run HS";"May 6, 2026, 13:00:00";"3.98";"156.41";"6.82"
"Broad Run HS";"May 6, 2026, 12:00:00";"5.56";"161.21";"6.25"
"Broad Run HS";"May 6, 2026, 11:00:00";"6.13";"143.65";"6.3"
"Broad Run HS";"May 6, 2026, 10:00:00";"6.71";"119.84";"6.81"
"Broad Run HS";"May 6, 2026, 09:00:00";"6.15";"85.84";"6.58"
"Broad Run HS";"May 6, 2026, 08:00:00";"4.82";"59.13";"6.08"
"Broad Run HS";"May 6, 2026, 07:00:00";"4.11";"50.88";"5.91"
"Broad Run HS";"May 6, 2026, 06:00:00";"3.47";"46.73";"6.25"
"Broad Run HS";"May 6, 2026, 05:00:00";"3.57";"43.67";"7.25"
"Broad Run HS";"May 6, 2026, 04:00:00";"3.74";"40.04";"7.57"
"Broad Run HS";"May 6, 2026, 03:00:00";"3.55";"36.05";"8.22"
"Broad Run HS";"May 6, 2026, 02:00:00";"3.59";"32.24";"9.42"
"Broad Run HS";"May 6, 2026, 01:00:00";"3.24";"28.03";"8.73"
"Broad Run HS";"May 6, 2026, 00:00:00";"2.87";"24.41";"7.98"
"Broad Run HS";"May 5, 2026, 23:00:00";"1.94";"18.59";"7.71"
"Broad Run HS";"May 5, 2026, 22:00:00";"1.69";"10.37";"6.18"
"Broad Run HS";"May 5, 2026, 21:00:00";"1.62";"2.68";"5.95"
"Broad Run HS";"May 5, 2026, 20:00:00";"0.77";"0";"6.04"
"Broad Run HS";"May 5, 2026, 19:00:00";"0.28";"0";"5.8"
"Broad Run HS";"May 5, 2026, 18:00:00";"0.11";"0";"6.29"
"Broad Run HS";"May 5, 2026, 17:00:00";"0";"0";"5.79"
"Broad Run HS";"May 5, 2026, 16:00:00";"0";"0.51";"5.95"
"Broad Run HS";"May 5, 2026, 15:00:00";"0";"4.26";"7.45"
"Broad Run HS";"May 5, 2026, 14:00:00";"0";"8.84";"6.04"
"Broad Run HS";"May 5, 2026, 13:00:00";"0";"10.55";"6.56"
"Broad Run HS";"May 5, 2026, 12:00:00";"0.21";"16.61";"6.69"
"Broad Run HS";"May 5, 2026, 11:00:00";"0.84";"24.5";"6.71"
"Broad Run HS";"May 5, 2026, 10:00:00";"2.18";"34.21";"6.38"
"Broad Run HS";"May 5, 2026, 09:00:00";"3.69";"38.71";"5.98"
"Broad Run HS";"May 5, 2026, 08:00:00";"4.85";"34.14";"6.08"
"Broad Run HS";"May 5, 2026, 07:00:00";"5.35";"33.32";"5.35"
"Broad Run HS";"May 5, 2026, 06:00:00";"5.19";"33.18";"5.07"
"Broad Run HS";"May 5, 2026, 05:00:00";"4.97";"34.1";"4.96"
"Broad Run HS";"May 5, 2026, 04:00:00";"5.15";"33.14";"4.72"
"Broad Run HS";"May 5, 2026, 03:00:00";"5.24";"33.77";"3.76"
"Broad Run HS";"May 5, 2026, 02:00:00";"4.82";"33.23";"3.81"
"Broad Run HS";"May 5, 2026, 01:00:00";"5.09";"31.4";"3.38"
"Broad Run HS";"May 5, 2026, 00:00:00";"4.87";"30.56";"3.68"
"Broad Run HS";"May 4, 2026, 23:00:00";"4.14";"28.59";"3.69"
"Broad Run HS";"May 4, 2026, 22:00:00";"3.61";"24.8";"3.75"
"Broad Run HS";"May 4, 2026, 21:00:00";"3.21";"18.68";"3.81"
"Broad Run HS";"May 4, 2026, 20:00:00";"2.59";"10.88";"4.14"
"Broad Run HS";"May 4, 2026, 19:00:00";"2.14";"3.75";"3.98"
"Broad Run HS";"May 4, 2026, 18:00:00";"0.68";"0.12";"4.4"
"Broad Run HS";"May 4, 2026, 17:00:00";"0";"0.25";"3.59"
"Broad Run HS";"May 4, 2026, 16:00:00";"0.04";"0.38";"3.89"
"Broad Run HS";"May 4, 2026, 15:00:00";"0";"1.21";"3.6"
"Broad Run HS";"May 4, 2026, 14:00:00";"0.03";"5.31";"3.57"
"Broad Run HS";"May 4, 2026, 13:00:00";"0.12";"10.75";"3.08"
"Broad Run HS";"May 4, 2026, 12:00:00";"0.06";"15.69";"3"
"Broad Run HS";"May 4, 2026, 11:00:00";"0.09";"22.08";"3.61"
"Broad Run HS";"May 4, 2026, 10:00:00";"1.11";"21.88";"3.72"
"Broad Run HS";"May 4, 2026, 09:00:00";"2.77";"19.69";"4.07"
"Broad Run HS";"May 4, 2026, 08:00:00";"3.99";"17.81";"3.8"
"Broad Run HS";"May 4, 2026, 07:00:00";"3.88";"16.46";"3.58"
"Broad Run HS";"May 4, 2026, 06:00:00";"3.44";"16.2";"3.61"
"Broad Run HS";"May 4, 2026, 05:00:00";"2.8";"16.49";"3.39"
"Broad Run HS";"May 4, 2026, 04:00:00";"4.06";"16.33";"3.01"
"Broad Run HS";"May 4, 2026, 03:00:00";"3.8";"14.48";"2.62"
"Broad Run HS";"May 4, 2026, 02:00:00";"3.69";"12.88";"2.76"
"Broad Run HS";"May 4, 2026, 01:00:00";"4.7";"12.15";"3.14"
"Broad Run HS";"May 4, 2026, 00:00:00";"6.26";"12.41";"3.95"
"Broad Run HS";"May 3, 2026, 23:00:00";"7.86";"11.51";"4.06"
"Broad Run HS";"May 3, 2026, 22:00:00";"6.56";"10.53";"3.65"
"Broad Run HS";"May 3, 2026, 21:00:00";"5.38";"8.31";"3.79"
"Broad Run HS";"May 3, 2026, 20:00:00";"3.55";"7.46";"2.63"
"Broad Run HS";"May 3, 2026, 19:00:00";"2.72";"7.02";"2.51"
"Broad Run HS";"May 3, 2026, 18:00:00";"1.96";"7.81";"3.08"
"Broad Run HS";"May 3, 2026, 17:00:00";"1.5";"8.39";"2.41"
"Broad Run HS";"May 3, 2026, 16:00:00";"1.57";"9.35";"2.63"
"Broad Run HS";"May 3, 2026, 15:00:00";"1";"9.73";"2.6"
"Broad Run HS";"May 3, 2026, 14:00:00";"1";"10.34";"2.83"
"Broad Run HS";"May 3, 2026, 13:00:00";"1.1";"11.34";"2.67"
"Broad Run HS";"May 3, 2026, 12:00:00";"1.2";"12";"3.2"
"Broad Run HS";"May 3, 2026, 11:00:00";"1.03";"13.93";"4.48"
"Broad Run HS";"May 3, 2026, 10:00:00";"0.85";"15.92";"5.01"
"Broad Run HS";"May 3, 2026, 09:00:00";"0.11";"17.1";"4.32"
"Broad Run HS";"May 3, 2026, 08:00:00";"0.6";"16.4";"3.14"
"Broad Run HS";"May 3, 2026, 07:00:00";"1.02";"15.05";"3.01"
"Broad Run HS";"May 3, 2026, 06:00:00";"1.27";"14.21";"2.85"
"Broad Run HS";"May 3, 2026, 05:00:00";"1.98";"13.64";"2.81"
"Broad Run HS";"May 3, 2026, 04:00:00";"3.23";"12.69";"3.74"
"Broad Run HS";"May 3, 2026, 03:00:00";"3.43";"13.72";"3.76"
"Broad Run HS";"May 3, 2026, 02:00:00";"3.52";"34.78";"3.55"
"Broad Run HS";"May 3, 2026, 01:00:00";"3.53";"34.82";"4.13"
"Broad Run HS";"May 3, 2026, 00:00:00";"4.02";"34.42";"4.25"
"Broad Run HS";"May 2, 2026, 23:00:00";"4.02";"35.17";"3.86"
"Broad Run HS";"May 2, 2026, 22:00:00";"4.17";"35.95";"4.01"
"Broad Run HS";"May 2, 2026, 21:00:00";"4.18";"36.61";"4.85"
"Broad Run HS";"May 2, 2026, 20:00:00";"3.78";"36.54";"4.92"
"Broad Run HS";"May 2, 2026, 19:00:00";"2.93";"37.72";"4.74"
"Broad Run HS";"May 2, 2026, 18:00:00";"1.92";"39.4";"5.19"
